740;GC0000W000096;https://cdn.pnj.io/images/thumbnails/300/300/detailed/89/gc0000w000096-day-co-vang-trang-y-18k-pnj.png;Dây cổ Vàng trắng Ý 18K PNJ 0000W000096;36.461.000;7;3;6;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;60,7675;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
741;SCXMMXH060000;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmmxh060000-day-co-bac-pnjsilver-01.png;Dây cổ Bạc PNJSilver XMMXH060000;795.000;7;2;5;;Xoàn mỹ;;;Mix đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;;;Cảm xúc;;;;;;;;;;;;;;;;;;;0
742;SCXMMXW060000;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmmxw060000-day-co-bac-pnjsilver-01.png;Dây cổ Bạc PNJSilver XMMXW060000;645.000;7;2;10;;Xoàn mỹ;;;Mix đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;;;Cảm xúc;;;;;;;;;;;;;;;;;;;0
743;SCXMXMW060005;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmxmw060005-day-co-bac-pnjsilver-01.png;Dây cổ Bạc PNJSilver XMXMW060005;645.000;7;2;9;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;;;Cảm xúc;;;;;;;;;;;;;;;;;;;0
744;GCPFXMW000045;https://cdn.pnj.io/images/thumbnails/300/300/detailed/94/gcpfxmw000045-day-co-vang-trang-14k-dinh-ngoc-trai-freshwater-pnj.png;Dây cổ Vàng trắng 14K đính Ngọc trai Freshwater PNJ PFXMW000045;7.664.000;7;3;7;;Freshwater Pearl;;;Xoàn mỹ;;;;;7,6625;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
745;SCXMXMW060004;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmxmw060004-day-co-bac-dinh-da-pnjsilver.png;Dây cổ bạc đính đá PNJSilver XMXMW060004;595.000;7;2;10;;Xoàn mỹ;;;Xoàn mỹ;;;;;;;;;;;;;;;;;;;;;;;;;;0
746;SCXMXMW060003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmxmw060003-day-co-bac-dinh-da-pnjsilver.png;Dây cổ bạc đính đá PNJSilver XMXMW060003;745.000;7;2;10;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
747;SCXMXMC060001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmxmc060001-day-co-bac-dinh-da-pnjsilver.png;Dây cổ bạc đính đá PNJSilver XMXMC060001;695.000;7;2;10;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
748;SCXMXMC060000;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scxmxmc060000-day-co-bac-dinh-da-pnjsilver.png;Dây cổ bạc đính đá PNJSilver XMXMC060000;745.000;7;2;10;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
749;GC0000W060028;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/gc0000w060028-day-co-vang-trang-y-18k-pnj.png;Dây cổ Vàng trắng Ý 18K PNJ 0000W060028;17.796.480;7;3;6;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;26,05;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
750;SC0000Y000063;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/sc0000y000063-day-co-bac-pnjsilver-01.png;Dây cổ Bạc PNJSilver 0000Y000063;1.195.000;7;2;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
751;SCZTMXW000004;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scztmxw000004-day-co-bac-dinh-da-pnjsilver.png;Dây cổ bạc đính đá PNJSilver Xmas Collection ZTMXW000004;1.145.000;7;2;9;;Sythetic;Nhiều màu;;Mix đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
752;SCZTMXW000003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scztmxw000003-day-co-bac-dinh-da-pnjsilver.png;;876.000;7;2;7;;Sythetic;;;Mix đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
753;SCZTMXC000003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/scztmxc000003-day-co-bac-dinh-da-pnjsilver-xmas-collection.png;Dây cổ bạc đính đá PNJSilver Xmas Collection ZTMXC000003;1.295.000;7;2;10;Xmas Collection;Sythetic;Nhiều màu;Tròn;Mix đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
754;SC0000Y000064;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/sc0000y000064-day-co-bac-pnjsilver-01.png;Dây cổ Bạc PNJSilver Xmas Collection 0000Y000064;995.000;7;2;6;Xmas Collection;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
755;GCDDDDW000229;https://cdn.pnj.io/images/thumbnails/300/300/detailed/93/gcddddw000229-day-co-kim-cuong-vang-trang-14k-pnj-001.png;Dây cổ Kim cương Vàng trắng 14K PNJ DDDDW000229;168.750.000;7;3;5;;Diamond;Trắng;Giọt;Diamond;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;36,107;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
756;GCDDDDW000247;https://cdn.pnj.io/images/thumbnails/300/300/detailed/88/gcddddw000247-day-co-kim-cuong-vang-trang-14k-pnj.png;Dây cổ kim cương Vàng trắng 14K PNJ DDDDW000247;329.626.000;7;3;7;;Diamond;Trắng;Giọt;Diamond;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;67,80333;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
757;GCXMXMW000230;https://cdn.pnj.io/images/thumbnails/300/300/detailed/87/gcxmxmw000230-day-co-vang-trang-10k-dinh-da-ecz-swarovski-pnj-01.png;Dây cổ Vàng trắng 10k đính đá ECZ PNJ XMXMW000230;29.401.000;7;3;10;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;62,41326;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
758;GCXMXMW000229;https://cdn.pnj.io/images/thumbnails/300/300/detailed/87/gcxmxmw000229-day-co-vang-trang-10k-dinh-da-ecz-swarovski-pnj.png;Dây cổ Vàng trắng 10K đính đá ECZ PNJ XMXMW000229;26.829.000;7;3;6;;Xoàn mỹ;;;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;55,70976;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
759;GCPAMXW000012;https://cdn.pnj.io/images/thumbnails/300/300/detailed/87/gcpamxw000012-day-co-vang-trang-14k-dinh-ngoc-trai-akoya-pnj.png;Dây cổ Vàng trắng 14K đính Ngọc trai Akoya PNJ PAMXW000012;15.443.000;7;3;6;;Akoya Pearl;Trắng;Tròn;Mix đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;8,81531;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
760;GCZTXMW000057;https://cdn.pnj.io/images/thumbnails/300/300/detailed/86/gcztxmw000057-day-co-vang-trang-10k-dinh-da-synthetic-pnj-01.png;Dây cổ Vàng trắng 10K đính đá Synthetic PNJ ZTXMW000057;5.362.000;7;3;6;;Sythetic;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;7,902;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
761;GCZTXMW000058;https://cdn.pnj.io/images/thumbnails/300/300/detailed/86/gcztxmw000058-day-co-vang-trang-10k-dinh-da-ecz-swarovski-pnj-01.png;Dây cổ Vàng trắng 10K đính đá Synthetic PNJ ZTXMW000058;7.466.000;7;3;6;;Sythetic;Hồng;Facet;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;11,92926;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
762;SCNHNHC000001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/86/scnhnhc000001-day-co-bac-dinh-da-pnjsilver-01.png;Dây cổ Bạc đính đá PNJSilver NHNHC000001;1.065.000;7;2;5;;Nhựa;Trắng;;Nhựa;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
763;GCXMXMW000236;https://cdn.pnj.io/images/thumbnails/300/300/detailed/86/gcxmxmw000236-day-co-vang-trang-10k-dinh-da-ecz-swarovski-pnj-01.png;Dây cổ Vàng trắng 10K đính đá ECZ PNJ XMXMW000236;5.736.000;7;3;9;;Xoàn mỹ;Trắng;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;7,76214;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
764;GC0000W000092;https://cdn.pnj.io/images/thumbnails/300/300/detailed/86/gc0000w000092-day-co-vang-y-18k-pnj-1.png;Dây cổ Vàng Ý 18K PNJ 0000W000092;40.811.000;7;3;5;;Không gắn đá;;;Không gắn đá;;Unisex;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Chàng,Cho Mẹ,Cho Ba;68,01647;Vàng 18K;Cảm xúc;;;;;;;;;;;;;;;;;;;0
765;SD0000K000024;https://cdn.pnj.io/images/thumbnails/300/300/detailed/32/sd0000k000024-day-chuyen-tre-em-bac-pnjsilver.png;Dây chuyền trẻ em bạc PNJSilver 0000K000024;250.000;5;2;10;;;;;;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
766;SD0000K060030;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/sd0000k060030-day-chuyen-bac-pnjsilver-01.png;Dây chuyền bạc PNJSilver 0000K060030;496.000;5;2;10;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
767;SD0000K000013;https://cdn.pnj.io/images/thumbnails/300/300/detailed/32/sd0000k000013-day-chuyen-tre-em-bac-pnjsilver.png;Dây chuyền trẻ em bạc PNJSilver 0000K000013;250.000;5;2;8;;;;;;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
768;SD0000K060012;https://cdn.pnj.io/images/thumbnails/300/300/detailed/37/sd0000k060012-day-chuyen-bac-pnjsilver-day-dan-lat-don-01.png;Dây chuyền bạc PNJSilver dây tay lật đơn 0000K060012;440.000;5;2;5;;Không gắn đá;;;Không gắn đá;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
769;SD0000K000039;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000039-day-chuyen-bac-pnjsilver-day-cong-dap-dep-001.png;Dây chuyền nam bạc PNJSilver dây cong dập dẹp 0000K000039;775.000;5;2;8;My man;;Đang cập nhật;;;;Nam;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Chàng,Cho Ba;;;;;;;;;;;;;;;;;;;;;;0
770;SD0000K060027;https://cdn.pnj.io/images/thumbnails/300/300/detailed/32/sd0000k060027-day-chuyen-bac-pnjsilver-01.png;Dây chuyền bạc PNJSilver 0000K060027;300.000;5;2;9;;Không gắn đá;;;Không gắn đá;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
771;SD0000W060013;https://cdn.pnj.io/images/thumbnails/300/300/detailed/89/sd0000w060013-day-chuyen-bac-pnjsilver-day-tay-lat-don-001.png;Dây chuyền bạc PNJSilver dây tay lật đơn 0000W060013;440.000;5;2;5;;Không gắn đá;;;Không gắn đá;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
772;SD0000K000017;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000017-day-chuyen-bac-pnjsilver-kieu-day-bi.png;Dây chuyền bạc PNJSilver kiểu dây bi 0000K000017;390.000;5;2;9;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng,Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
773;SD0000K060014;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sd0000k060014-day-chuyen-bac-pnjsilver-day-tay-lat-don-01.png;Dây chuyền bạc PNJSilver dây tay lật đơn 0000K060014;570.000;5;2;10;;Không gắn đá;;;Không gắn đá;;Unisex;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
774;SD0000K060029;https://cdn.pnj.io/images/thumbnails/300/300/detailed/40/sd0000k060029-day-chuyen-bac-pnjsilver-01.png;Dây chuyền bạc PNJSilver 0000K060029;600.000;5;2;9;;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
775;SD0000K000027;https://cdn.pnj.io/images/thumbnails/300/300/detailed/42/sd0000k000027-day-chuyen-bac-pnjsilver-01.png;Dây chuyền bạc PNJSilver 0000K000027;511.000;5;2;6;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
776;SD0000K060024;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sd0000k060024-day-chuyen-bac-pnjsilver-day-dan-lat-don-01.png;Dây chuyền bạc PNJSilver dây tay lật đơn 0000K060024;270.000;5;2;10;;;;;;;Unisex;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
777;SD0000K060028;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sd0000k060028-day-chuyen-bac-pnjsilver-day-tay-lat-don-01.png;Dây chuyền bạc PNJSilver dây tay lật đơn 0000K060028;440.000;5;2;5;;;;;;;Unisex;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng,Cho Mẹ,Cho Ba,Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
778;SD0000K000016;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000016-day-chuyen-bac-pnjsilver-day-bi-01.png;Dây chuyền bạc PNJSilver dây bi 0000K000016;303.000;5;2;8;;Không gắn đá;Đang cập nhật;;Không gắn đá;;Unisex;;;;;;;;;;;;;;;;;;;;;;;;0
779;SD0000K000012;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000012-day-chuyen-bac-pnjsilver-kieu-day-bi.png;Dây chuyền bạc PNJSilver kiểu dây bi 0000K000012;273.000;5;2;7;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
780;SD0000K000023;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000023-day-chuyen-bac-pnjsilver-01.png;Dây chuyền bạc PNJSilver 0000K000023;273.000;5;2;5;;Không gắn đá;;;Không gắn đá;;Unisex;Sinh nhật,Ngày kỷ niệm;Cho Nàng,Cho Chàng,Cho Mẹ,Cho Ba;;;;;;;;;;;;;;;;;;;;;;0
781;SD0000K000026;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000026-day-chuyen-bac-day-dan-kieu-chu-cong-pnjsilver-01.png;Dây chuyền bạc PNJSilver dây đan kiểu chữ cong 0000K000026;406.000;5;2;10;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng,Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
782;SD0000K000037;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000037-day-chuyen-bac-pnjsilver-day-dan-lat-don.png;Dây chuyền bạc PNJSilver dây đan lật đơn 0000K000037;239.000;5;2;8;;;Đang cập nhật;;;;Nữ;Sinh nhật,Tình yêu;;;;;;;;;;;;;;;;;;;;;;;0
783;SD0000K000021;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sd0000k000021-day-chuyen-bac-pnjsilver-day-dan-kieu-chu-cong-01.png;Dây chuyền bạc PNJSilver dây đan kiểu chữ cong 0000K000021;267.000;5;2;6;;;;;;;Unisex;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
784;SD0000K000041;https://cdn.pnj.io/images/thumbnails/300/300/detailed/31/sd0000k000041-day-chuyen-bac-pnjsilver-day-dap-chu-s-xoan-doan-01.png;Dây chuyền bạc PNJSilver dây dập chữ S xoắn đoạn 0000K000041;273.000;5;2;10;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
785;SD0000K000020;https://cdn.pnj.io/images/thumbnails/300/300/detailed/73/sd0000k000020-day-chuyen-bac-pnjsilver-01.png;Dây chuyền bạc PNJSilver 0000K000020;511.000;5;2;10;;;;;;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
786;SD0000W000009;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/sd0000w000009-day-chuyen-bac-pnjsilver-001.png;Dây chuyền Bạc PNJSilver 0000W000009;375.000;5;2;6;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
787;SD0000K000028;https://cdn.pnj.io/images/thumbnails/300/300/detailed/32/sd0000k000028-day-chuyen-bac-nam-bac-pnjsilver-day-dan-kieu-chu-cong-01.png;Dây chuyền nam bạc PNJSilver dây đan kiểu chữ cong 0000K000028;795.000;5;2;7;;;;;;;Nam;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng,Cho Mẹ,Cho Ba,Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
788;GD0000W060953;https://cdn.pnj.io/images/thumbnails/300/300/detailed/102/gd0000w060953-day-chuyen-vang-trang-y-18k-pnj-001.png;Dây chuyền Vàng trắng Ý 18K PNJ 0000W060953;13.160.700;5;3;10;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;21,49744;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
789;GD0000W000431;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gd0000w000431-day-chuyen-vang-trang-18k-pnj-01.png;Dây chuyền vàng trắng 18K PNJ 0000W000431;8.681.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng;15,43063;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
790;GD0000X000041;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gd0000x000041-day-chuyen-vang-18k-pnj-001.png;Dây chuyền Vàng 18K PNJ 0000X000041;10.418.000;5;3;5;;Không gắn đá;;;Không gắn đá;;;;;18,52;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
791;GD0000X000036;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gd0000x000036-day-chuyen-vang-y-18k-pnj.png;Dây chuyền vàng Ý 18K PNJ 0000X000036;12.032.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;21,38948;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
792;GD0000Y000833;https://cdn.pnj.io/images/thumbnails/300/300/detailed/102/gd0000y000833-day-chuyen-vang-18k-pnj.png;Dây chuyền Vàng 18K PNJ 0000Y000833;22.897.000;5;3;9;;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;46,40658;;;;;;;;;;;;;;;;;;;;;0
793;GD0000Y000795;https://cdn.pnj.io/images/thumbnails/300/300/detailed/82/gd0000y000795-day-chuyen-vang-18k-pnj.png;Dây chuyền Vàng 18K PNJ 0000Y000795;8.894.000;5;3;7;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Chàng;15,81088;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
794;GD0000Y000783;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gd0000y000783-day-chuyen-vang-y-18k-pnj.png;Dây chuyền Vàng Ý 18K PNJ 0000Y000783;9.948.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;17,68405;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
795;GD0000Y000806;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gd0000y000806-day-chuyen-vang-y-18k-pnj-01.png;Dây chuyền Vàng Ý 18K PNJ 0000Y000806;8.761.000;5;3;9;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;16,30933;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
796;GD0000W000281;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gd0000w000281-day-chuyen-vang-trang-18k-pnj-01.png;Dây chuyền Vàng trắng 18K PNJ 0000W000281;11.618.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;;21,07376;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
797;GD0000Y007437;https://cdn.pnj.io/images/thumbnails/300/300/detailed/94/gd0000y007437-day-chuyen-vang-24k-pnj.png;Dây chuyền Vàng 24K PNJ 0000Y007437;6.977.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;12,46623;Vàng 24K;;;;;;;;;;;;;;;;;;;;0
798;GD0000W000273;https://cdn.pnj.io/images/thumbnails/300/300/detailed/73/gd0000w000273-day-chuyen-vang-trang-y-18k-pnj-01.png;Dây chuyền Vàng trắng Ý 18K PNJ 0000W000273;5.679.000;5;3;8;;;Đang cập nhật;;;;;;;10,09559;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
799;GD0000Y000716;https://cdn.pnj.io/images/thumbnails/300/300/detailed/28/gd0000y000716-day-chuyen-vang-18k-pnj-01.png;Dây chuyền Vàng 18K PNJ 0000Y000716;6.389.000;5;3;8;;Không gắn đá;Đang cập nhật;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng;12,16825;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
800;GD0000W000268;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/gd0000w000268-day-chuyen-vang-trang-18k-pnj-01.png;Dây chuyền Vàng trắng Ý 18K PNJ 0000W000268;7.480.000;5;3;6;;;Đang cập nhật;;;;;Sinh nhật,Tình yêu,Ngày kỷ niệm;;13,29707;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
801;GD0000W000233;https://cdn.pnj.io/images/thumbnails/300/300/detailed/37/gd0000w000233-day-chuyen-vang-trang-y-18k-pnj-kieu-day-bi-01.png;Dây chuyền Vàng trắng Ý 18K PNJ kiểu dây bi 0000W000233;17.991.000;5;3;6;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;31,98238;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
802;GD0000W000265;https://cdn.pnj.io/images/thumbnails/300/300/detailed/72/gd0000w000265-day-chuyen-vang-trang-y-18k-pnj.png;Dây chuyền Vàng trắng Ý 18K PNJ 0000W000265;7.478.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;13,29313;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
803;GD0000Y000138;https://cdn.pnj.io/images/thumbnails/300/300/detailed/36/gdmrykbc031.002-day-chuyen-pnj-vang-18k-kieu-day-bi-01.png;Dây chuyền Vàng 18K PNJ kiểu dây bi 0000Y000138;17.948.000;5;3;6;;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng;34,18471;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
804;GD0000W000256;https://cdn.pnj.io/images/thumbnails/300/300/detailed/72/gd0000w000256-day-chuyen-vang-trang-y-18k-pnj.png;Dây chuyền Vàng trắng Ý 18K PNJ 0000W000256;4.940.000;5;3;6;;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;8,78045;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
805;GD0000W060040;https://cdn.pnj.io/images/thumbnails/300/300/detailed/89/gd0000w060040-day-chuyen-vang-trang-18k-pnj.png;Dây chuyền Vàng trắng 18K PNJ 0000W060040;4.411.000;5;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;6,64921;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
